Row,AUDJPY,AUDUSD,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPJPY,GBPUSD,NZDJPY,NZDUSD,USDCAD,USDCHF,USDCNH,USDINR,USDJPY,USDRUB,USDTRY,USDZAR
2011-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00570296068597298,0,0,0,0,0,0,0
2011-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480006508562802,0,0,0,0,0,0,0
2011-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121704475781701,0,NaN,0,0,0,0,0
2011-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201916184591999,0,0,0,0,0,-0.00921254904572399,0
2011-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154658391351199,0,0,0,0,0,0.0220412369979099,0
2011-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.00783716239915999,0
2011-09-23,0,0,0,0,0.000760103953260094,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,-0.002202355704917,0
2011-09-26,0,0,0,0,-0.004651196435288,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0.00809312819842001,0
2011-09-27,0,0,0,0,-0.00466566376697797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-28,0,0,0,0,0.01066742601801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-29,0,0,0,0,0.00382170206617993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-03,0,0,0,0,0,0,0,0,0,-0.00388309714005897,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-04,0,0,0,0,0,0,0,0,0,0.0033952363804699,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-05,0,0,0,0,0,0,0,0,0,-0.00823720413569196,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-06,0,0,0,0,0,0,0,0,0,-0.000114877167588956,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,0,0,0,0,0,0,0,0,0,-0.00211972725027099,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-09,0,0,-0.0143834460555869,-0.014758914684026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117096018734997,0,0,0
2011-11-10,0,0,0.00542640763911995,0.00036251374043994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218494955337101,0,0,0
2011-11-11,0,0,-0.00217456803384997,-0.000151966801098968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682681780124905,0,0,0
2011-11-14,0,0,-0.00521195730658697,-0.00821914605060103,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-0.00066143570455901,0,0,0
2011-11-15,0,0,-0.00516008129437495,-0.008016126560492,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,-0.000493160640590018,0,0,0
2011-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.00549579963885005,0,0,0,0
2011-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.01620207698915,0,0,0,0
2011-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.00816397095546995,0,0,0,0
2011-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,-0.00428710249033004,0,0,0,0
2011-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,-0.00373148608825402,0,-0.00167114843095995,0,0
2011-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,-0.000200111172873996,0,0
2011-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,-0.003752041224798,0,0
2011-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,-0.00716242374378595,0,0
2011-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014318981161771,0,0
2011-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2011-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2012-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2012-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-24,0,0,0,0.00901498077688001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-25,0,0,0,0.00744138268773997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-26,0,0,0,-0.00294033956179396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-27,0,0,0,-0.00104642313546399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-30,0,0,0,-0.00963003523473904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-02,0,0,0,0,0,0,0,0,0,0,0,-0.00125211449799301,0,0,0,0,0,0,0,0,0,0,0
2012-02-03,0,0,0.0105711849957399,0,0,0,0,0,0.00581348889243993,0,0,0.00518909045621996,0,0,0,0,0,0,0,0,0,0,0
2012-02-06,0,0,-0.00266057546300502,0,0,0,0,0,-0.00196635350666396,0,0,-4.95581068800099e-05,0,0,0,0,0,0,0,0,0,0,0
2012-02-07,0,0,0.00404705514925996,0,0,0,0,0,0.0128562330838999,0,0,0.00756624595255007,0,0,0,0,0,0,0,0,0,0,0
2012-02-08,0,0,0.00164599453062997,0,0,0,0,0,0.00319291075569006,0,0,-0.00114772913592398,0,0,0,0,0,0,0,0,0,0,0
2012-02-09,0,0,0.00940686299880999,0,0,0,0,0,0.0102239675653399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2012-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2012-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2012-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0
2012-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621242484969997,0,0,0,0
2012-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418243377813199,0,0,0,0
2012-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099999999999989,0,0,0,0
2012-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499500499500005,0,0,0,0
2012-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298210735586002,0,0,0,0
2012-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-23,0,0,0,0,0,0,-0.000730011779735973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-26,0,0,0,0,0,0,0.00113732587291993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-27,0,0,0,0,0,0,-0.000787760686596028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-28,0,0,0,0,0,0,5.80912863099581e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-29,0,0,0,0,0,0,6.63861850300762e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-19,0,-0.00263633115409501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173442098314003,0
2012-04-20,0,0.00432804027884992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280378007640603,0
2012-04-23,0,-0.00564944517820798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421189412015011,0
2012-04-24,0,-0.000135736516031049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00750164534228703,0
2012-04-25,0,0.00377204805725007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592866495456601,0
2012-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000253674313890007,0,0,0,0,0
2012-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000967378720839962,0,0,0,0,0
2012-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000205963433569045,0,0,0,0,0
2012-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396165121619996,0,0,0,0,0
2012-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000871218121339945,0,0,0,0,0
2012-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01012901653704,0,0
2012-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101741437876099,0,0
2012-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122831910883003,0,0,0,0.00194592082715994,0.00224658765253993,0
2012-05-18,0,0,0,0,0.01067890079761,0,0,0,0,0,0,0,0,0,0,0.00253134750103001,-0.00706474607102803,0,0,0,0.00511462822320996,0.00348807330420997,8.40013440199794e-05
2012-05-21,0,0,0,0,-0.00420022349813098,0,0,0,0,0,0,0,0,0,0,-0.00454100606772401,-0.00195982361587499,0,0,0,-0.00410805268048797,-0.00696279427067703,-0.0145550102593019
2012-05-22,0,0,0,0,0.000410184970200067,0,0,0,0,0,0,0,0,0,0,0.00301820755830007,0.0103626390045,0,0,0,0,0.0105064492590601,0.0131139955677899
2012-05-23,0,0,0,0,-0.00179479046594899,0,0,0,0,0,0,0,0,0,0,0.00463620948217991,0.00782694115534999,0,0,0,0,0.0035290796160401,0.00586517313077994
2012-05-24,0,0,0,0,-0.00539405259201298,0,0,0,0,0,0,0,0,0,0,0.00149274118013998,0,0,0,0,0,-0.00102794940324802,-0.00216271761599196
2012-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-04,0,0,0,0,0,0,-8.32674132980049e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-05,0,0,0,0,0,0,8.32743473000441e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-06,0,0,0,0,0,0,-0.000233166230867998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-07,0,0,0,0,0,0,0.000266537840039938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-08,0,0,0,0,0,0,-0.000316429344658031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600738780884003,0,0,0,0,0,0,0,0
2012-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570470225011999,0,0,0,0,0,0,0,0
2012-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797160038404998,0,0,0,0,0,0,0,0
2012-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240640705879402,0,0,0,0,0,0,0,0
2012-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012412840002513,0,0,0,0,0,0,0,0
2012-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165966756355795,0,0,0
2012-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426941386867008,0,0,0
2012-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575613548864495,0,0,0
2012-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177846169370099,0,0,0
2012-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003727524292086,0,0,0
2012-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
